"","DATE","BOROUGH","Fri","Mon","Sat","Sun","Thu","Tue","Wed","YEAR","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","DAY","COLLISION_DATE","TEMP","DEWP","SLP","VISIB","WDSP","MXPSD","GUST","MAX","MIN","PRCP","SNDP","FOG","CYC_KILL","CYC_INJD","MOTO_KILL","MOTO_INJD","PEDS_KILL","PEDS_INJD","PERS_KILL","PERS_INJD","NUM_COLS"
"6716","19-01-2016","QUEENS",0,1,0,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,19,"19-01-2016",25.5,4.8,1007.1,10,21.7,27,38.1,37.9,21.9,0.02,999.9,0,0,0,0,26,0,7,0,33,161
"6717","19-01-2016","BROOKLYN",0,1,0,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,19,"19-01-2016",25.5,4.8,1007.1,10,21.7,27,38.1,37.9,21.9,0.02,999.9,0,1,3,0,31,0,20,0,54,174
"6718","19-01-2016","MANHATTAN",0,1,0,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,19,"19-01-2016",25.5,4.8,1007.1,10,21.7,27,38.1,37.9,21.9,0.02,999.9,0,0,0,0,14,0,5,0,19,130
"6719","19-01-2016","STATEN ISLAND",0,1,0,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,19,"19-01-2016",25.5,4.8,1007.1,10,21.7,27,38.1,37.9,21.9,0.02,999.9,0,0,0,0,3,0,0,0,3,19
"6720","19-01-2016","BRONX",0,1,0,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,19,"19-01-2016",25.5,4.8,1007.1,10,21.7,27,38.1,37.9,21.9,0.02,999.9,0,0,1,0,16,0,9,0,26,76
"6721","05-04-2016","BROOKLYN",0,1,0,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,5,"05-04-2016",35.1,23.5,1019.3,9.8,19.5,28,34,45,30.9,0,999.9,0,0,1,0,31,0,15,0,47,165
"6722","05-04-2016","MANHATTAN",0,1,0,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,5,"05-04-2016",35.1,23.5,1019.3,9.8,19.5,28,34,45,30.9,0,999.9,0,0,3,0,19,0,8,0,31,150
"6723","05-04-2016","BRONX",0,1,0,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,5,"05-04-2016",35.1,23.5,1019.3,9.8,19.5,28,34,45,30.9,0,999.9,0,0,0,0,18,0,4,0,22,87
"6724","05-04-2016","QUEENS",0,1,0,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,5,"05-04-2016",35.1,23.5,1019.3,9.8,19.5,28,34,45,30.9,0,999.9,0,0,1,0,35,1,5,1,41,154
"6725","05-04-2016","STATEN ISLAND",0,1,0,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,5,"05-04-2016",35.1,23.5,1019.3,9.8,19.5,28,34,45,30.9,0,999.9,0,0,0,0,6,0,1,0,7,29
"6726","05-01-2016","BROOKLYN",0,1,0,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,5,"05-01-2016",27.7,18.1,1028.5,7.9,20.3,28.9,39,43,24.1,0,999.9,0,0,2,0,22,0,9,0,33,189
"6727","05-01-2016","MANHATTAN",0,1,0,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,5,"05-01-2016",27.7,18.1,1028.5,7.9,20.3,28.9,39,43,24.1,0,999.9,0,0,0,0,9,0,2,0,11,94
"6728","05-01-2016","BRONX",0,1,0,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,5,"05-01-2016",27.7,18.1,1028.5,7.9,20.3,28.9,39,43,24.1,0,999.9,0,0,0,0,4,0,6,0,10,78
"6729","05-01-2016","QUEENS",0,1,0,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,5,"05-01-2016",27.7,18.1,1028.5,7.9,20.3,28.9,39,43,24.1,0,999.9,0,0,1,0,28,0,8,0,37,165
"6730","05-01-2016","STATEN ISLAND",0,1,0,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,5,"05-01-2016",27.7,18.1,1028.5,7.9,20.3,28.9,39,43,24.1,0,999.9,0,0,0,0,3,0,0,0,3,20
"6731","30-12-2016","QUEENS",0,0,0,0,1,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,30,"30-12-2016",40.4,29.9,999.5,9.5,18.2,28,39,50,24.1,0.63,999.9,0,0,1,0,34,0,12,0,47,168
"6732","30-12-2016","BRONX",0,0,0,0,1,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,30,"30-12-2016",40.4,29.9,999.5,9.5,18.2,28,39,50,24.1,0.63,999.9,0,0,1,0,21,0,8,0,30,78
"6733","30-12-2016","MANHATTAN",0,0,0,0,1,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,30,"30-12-2016",40.4,29.9,999.5,9.5,18.2,28,39,50,24.1,0.63,999.9,0,0,0,0,3,0,5,0,9,117
"6734","30-12-2016","BROOKLYN",0,0,0,0,1,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,30,"30-12-2016",40.4,29.9,999.5,9.5,18.2,28,39,50,24.1,0.63,999.9,0,0,4,0,21,0,13,0,38,160
"6735","30-12-2016","STATEN ISLAND",0,0,0,0,1,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,30,"30-12-2016",40.4,29.9,999.5,9.5,18.2,28,39,50,24.1,0.63,999.9,0,0,0,0,4,0,0,0,4,32
"6736","18-01-2016","MANHATTAN",0,0,0,1,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,18,"18-01-2016",34.4,24.9,1002.2,8.8,15.3,27,35,44.1,26.1,0.45,999.9,0,0,1,0,8,0,10,0,19,69
"6737","18-01-2016","STATEN ISLAND",0,0,0,1,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,18,"18-01-2016",34.4,24.9,1002.2,8.8,15.3,27,35,44.1,26.1,0.45,999.9,0,0,0,0,1,0,1,0,2,16
"6738","18-01-2016","BROOKLYN",0,0,0,1,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,18,"18-01-2016",34.4,24.9,1002.2,8.8,15.3,27,35,44.1,26.1,0.45,999.9,0,0,3,0,19,0,11,0,33,151
"6739","18-01-2016","BRONX",0,0,0,1,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,18,"18-01-2016",34.4,24.9,1002.2,8.8,15.3,27,35,44.1,26.1,0.45,999.9,0,1,0,0,12,0,4,0,16,57
"6740","18-01-2016","QUEENS",0,0,0,1,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,18,"18-01-2016",34.4,24.9,1002.2,8.8,15.3,27,35,44.1,26.1,0.45,999.9,0,0,1,0,24,0,9,0,34,110
"6741","12-05-2016","BRONX",0,0,0,0,0,0,1,2016,0,0,0,0,0,0,0,0,1,0,0,0,12,"12-05-2016",55.2,45.5,1020,9.4,4.4,8.9,999.9,68,42.1,0,999.9,0,0,2,0,21,0,8,0,33,112
"6742","12-05-2016","STATEN ISLAND",0,0,0,0,0,0,1,2016,0,0,0,0,0,0,0,0,1,0,0,0,12,"12-05-2016",55.2,45.5,1020,9.4,4.4,8.9,999.9,68,42.1,0,999.9,0,0,1,0,7,0,3,0,11,38
"6743","12-05-2016","MANHATTAN",0,0,0,0,0,0,1,2016,0,0,0,0,0,0,0,0,1,0,0,0,12,"12-05-2016",55.2,45.5,1020,9.4,4.4,8.9,999.9,68,42.1,0,999.9,0,0,6,0,11,0,7,0,24,161
"6744","12-05-2016","QUEENS",0,0,0,0,0,0,1,2016,0,0,0,0,0,0,0,0,1,0,0,0,12,"12-05-2016",55.2,45.5,1020,9.4,4.4,8.9,999.9,68,42.1,0,999.9,0,0,4,0,48,0,8,0,61,200
"6745","12-05-2016","BROOKLYN",0,0,0,0,0,0,1,2016,0,0,0,0,0,0,0,0,1,0,0,0,12,"12-05-2016",55.2,45.5,1020,9.4,4.4,8.9,999.9,68,42.1,0,999.9,0,0,11,0,32,0,14,0,57,190
"6746","17-04-2016","MANHATTAN",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,17,"17-04-2016",45.8,36.5,1027.9,10,15.4,22.9,29.9,52,42.1,0,999.9,0,0,3,0,25,0,6,0,32,102
"6747","17-04-2016","BRONX",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,17,"17-04-2016",45.8,36.5,1027.9,10,15.4,22.9,29.9,52,42.1,0,999.9,0,0,1,0,11,0,9,0,21,79
"6748","17-04-2016","QUEENS",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,17,"17-04-2016",45.8,36.5,1027.9,10,15.4,22.9,29.9,52,42.1,0,999.9,0,0,0,1,33,0,5,0,38,120
"6749","17-04-2016","BROOKLYN",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,17,"17-04-2016",45.8,36.5,1027.9,10,15.4,22.9,29.9,52,42.1,0,999.9,0,0,3,0,57,0,9,0,69,163
"6750","17-04-2016","STATEN ISLAND",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,17,"17-04-2016",45.8,36.5,1027.9,10,15.4,22.9,29.9,52,42.1,0,999.9,0,0,1,0,2,0,0,0,3,13
"6751","08-04-2016","QUEENS",0,0,0,0,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,8,"08-04-2016",49.7,43.2,1001.5,7.3,15.9,29.9,46,57,44.1,0.44,999.9,0,0,0,0,48,0,14,0,62,191
"6752","08-04-2016","BRONX",0,0,0,0,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,8,"08-04-2016",49.7,43.2,1001.5,7.3,15.9,29.9,46,57,44.1,0.44,999.9,0,0,1,0,24,0,4,0,29,90
"6753","08-04-2016","BROOKLYN",0,0,0,0,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,8,"08-04-2016",49.7,43.2,1001.5,7.3,15.9,29.9,46,57,44.1,0.44,999.9,0,0,7,0,33,0,10,0,51,166
"6754","08-04-2016","MANHATTAN",0,0,0,0,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,8,"08-04-2016",49.7,43.2,1001.5,7.3,15.9,29.9,46,57,44.1,0.44,999.9,0,0,3,0,14,0,4,0,20,119
"6755","08-04-2016","STATEN ISLAND",0,0,0,0,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,8,"08-04-2016",49.7,43.2,1001.5,7.3,15.9,29.9,46,57,44.1,0.44,999.9,0,0,0,0,6,0,1,0,7,24
"6756","06-05-2016","BRONX",0,0,0,0,1,0,0,2016,0,0,0,0,0,0,0,0,1,0,0,0,6,"06-05-2016",48.5,43.5,1006.6,9.4,16.5,27,36.9,53.1,44.1,0.93,999.9,0,0,3,0,21,0,5,0,29,103
"6757","06-05-2016","BROOKLYN",0,0,0,0,1,0,0,2016,0,0,0,0,0,0,0,0,1,0,0,0,6,"06-05-2016",48.5,43.5,1006.6,9.4,16.5,27,36.9,53.1,44.1,0.93,999.9,0,0,3,2,36,0,7,0,46,201
"6758","06-05-2016","STATEN ISLAND",0,0,0,0,1,0,0,2016,0,0,0,0,0,0,0,0,1,0,0,0,6,"06-05-2016",48.5,43.5,1006.6,9.4,16.5,27,36.9,53.1,44.1,0.93,999.9,0,0,0,0,5,0,0,0,5,25
"6759","06-05-2016","MANHATTAN",0,0,0,0,1,0,0,2016,0,0,0,0,0,0,0,0,1,0,0,0,6,"06-05-2016",48.5,43.5,1006.6,9.4,16.5,27,36.9,53.1,44.1,0.93,999.9,0,0,6,0,13,0,6,0,25,145
"6760","06-05-2016","QUEENS",0,0,0,0,1,0,0,2016,0,0,0,0,0,0,0,0,1,0,0,0,6,"06-05-2016",48.5,43.5,1006.6,9.4,16.5,27,36.9,53.1,44.1,0.93,999.9,0,0,3,0,54,0,5,0,62,205
"6761","27-12-2016","BROOKLYN",0,1,0,0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,27,"27-12-2016",49.8,46.9,1013.8,4.4,17.5,25.1,35,53.1,44.1,0,999.9,1,0,0,0,38,0,8,0,46,153
"6762","27-12-2016","QUEENS",0,1,0,0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,27,"27-12-2016",49.8,46.9,1013.8,4.4,17.5,25.1,35,53.1,44.1,0,999.9,1,0,3,0,28,0,5,0,36,163
"6763","27-12-2016","MANHATTAN",0,1,0,0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,27,"27-12-2016",49.8,46.9,1013.8,4.4,17.5,25.1,35,53.1,44.1,0,999.9,1,0,2,0,18,0,8,0,28,104
"6764","27-12-2016","BRONX",0,1,0,0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,27,"27-12-2016",49.8,46.9,1013.8,4.4,17.5,25.1,35,53.1,44.1,0,999.9,1,0,4,3,33,1,1,1,38,83
"6765","27-12-2016","STATEN ISLAND",0,1,0,0,0,0,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,27,"27-12-2016",49.8,46.9,1013.8,4.4,17.5,25.1,35,53.1,44.1,0,999.9,1,0,0,0,17,1,1,1,18,46
"6766","10-01-2016","QUEENS",0,0,1,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,10,"10-01-2016",51.3,49,1012,4.9,16.2,34,41,57.9,44.1,0,999.9,1,0,0,0,13,0,5,0,18,116
"6767","10-01-2016","BROOKLYN",0,0,1,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,10,"10-01-2016",51.3,49,1012,4.9,16.2,34,41,57.9,44.1,0,999.9,1,0,3,0,53,1,9,1,65,137
"6768","10-01-2016","MANHATTAN",0,0,1,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,10,"10-01-2016",51.3,49,1012,4.9,16.2,34,41,57.9,44.1,0,999.9,1,0,2,0,5,0,2,0,9,69
"6769","10-01-2016","STATEN ISLAND",0,0,1,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,10,"10-01-2016",51.3,49,1012,4.9,16.2,34,41,57.9,44.1,0,999.9,1,0,0,0,3,0,1,0,4,17
"6770","10-01-2016","BRONX",0,0,1,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,10,"10-01-2016",51.3,49,1012,4.9,16.2,34,41,57.9,44.1,0,999.9,1,0,0,0,7,0,0,0,7,46
"6771","07-10-2016","BROOKLYN",0,0,0,0,1,0,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,7,"07-10-2016",55.6,49.7,1025.3,6.9,2.7,8,999.9,70,44.1,0,999.9,1,0,5,0,28,0,14,0,47,203
"6772","07-10-2016","STATEN ISLAND",0,0,0,0,1,0,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,7,"07-10-2016",55.6,49.7,1025.3,6.9,2.7,8,999.9,70,44.1,0,999.9,1,0,0,0,9,0,1,0,10,43
"6773","07-10-2016","MANHATTAN",0,0,0,0,1,0,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,7,"07-10-2016",55.6,49.7,1025.3,6.9,2.7,8,999.9,70,44.1,0,999.9,1,0,3,0,7,1,3,1,13,165
"6774","07-10-2016","QUEENS",0,0,0,0,1,0,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,7,"07-10-2016",55.6,49.7,1025.3,6.9,2.7,8,999.9,70,44.1,0,999.9,1,0,5,0,39,0,11,0,55,168
"6775","07-10-2016","BRONX",0,0,0,0,1,0,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,7,"07-10-2016",55.6,49.7,1025.3,6.9,2.7,8,999.9,70,44.1,0,999.9,1,0,3,0,26,0,5,0,34,119
"6776","06-09-2016","MANHATTAN",0,1,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,1,6,"06-09-2016",69.9,65.8,1014.3,7.9,15.2,22,31.1,75.9,62.1,1.25,999.9,0,0,4,0,6,0,4,0,14,126
"6777","06-09-2016","BRONX",0,1,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,1,6,"06-09-2016",69.9,65.8,1014.3,7.9,15.2,22,31.1,75.9,62.1,1.25,999.9,0,0,3,0,19,0,1,0,23,87
"6778","06-09-2016","QUEENS",0,1,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,1,6,"06-09-2016",69.9,65.8,1014.3,7.9,15.2,22,31.1,75.9,62.1,1.25,999.9,0,0,2,0,26,0,3,0,31,161
"6779","06-09-2016","BROOKLYN",0,1,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,1,6,"06-09-2016",69.9,65.8,1014.3,7.9,15.2,22,31.1,75.9,62.1,1.25,999.9,0,0,6,0,29,1,10,1,45,190
"6780","06-09-2016","STATEN ISLAND",0,1,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,1,6,"06-09-2016",69.9,65.8,1014.3,7.9,15.2,22,31.1,75.9,62.1,1.25,999.9,0,0,0,0,3,0,2,0,5,30
"6781","24-01-2016","BROOKLYN",0,0,1,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,24,"24-01-2016",34.5,27.9,1005.7,6.3,25.6,36.9,49,37.9,33.1,0.37,999.9,0,0,0,0,6,0,3,0,9,115
"6782","24-01-2016","BRONX",0,0,1,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,24,"24-01-2016",34.5,27.9,1005.7,6.3,25.6,36.9,49,37.9,33.1,0.37,999.9,0,0,0,0,11,0,2,0,13,78
"6783","24-01-2016","QUEENS",0,0,1,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,24,"24-01-2016",34.5,27.9,1005.7,6.3,25.6,36.9,49,37.9,33.1,0.37,999.9,0,0,0,0,10,0,2,0,12,162
"6784","24-01-2016","STATEN ISLAND",0,0,1,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,24,"24-01-2016",34.5,27.9,1005.7,6.3,25.6,36.9,49,37.9,33.1,0.37,999.9,0,0,0,0,5,0,2,0,7,36
"6785","24-01-2016","MANHATTAN",0,0,1,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,24,"24-01-2016",34.5,27.9,1005.7,6.3,25.6,36.9,49,37.9,33.1,0.37,999.9,0,0,0,0,4,0,0,0,4,56
"6786","03-04-2016","MANHATTAN",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,3,"03-04-2016",41.7,32.9,1000.2,8.3,17.5,35.9,51.1,53.1,33.1,1.12,999.9,0,0,1,0,20,0,4,0,25,124
"6787","03-04-2016","BRONX",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,3,"03-04-2016",41.7,32.9,1000.2,8.3,17.5,35.9,51.1,53.1,33.1,1.12,999.9,0,0,0,0,27,0,7,0,34,73
"6788","03-04-2016","QUEENS",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,3,"03-04-2016",41.7,32.9,1000.2,8.3,17.5,35.9,51.1,53.1,33.1,1.12,999.9,0,0,2,0,35,0,6,0,43,158
"6789","03-04-2016","BROOKLYN",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,3,"03-04-2016",41.7,32.9,1000.2,8.3,17.5,35.9,51.1,53.1,33.1,1.12,999.9,0,0,6,0,49,0,5,0,59,147
"6790","03-04-2016","STATEN ISLAND",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,3,"03-04-2016",41.7,32.9,1000.2,8.3,17.5,35.9,51.1,53.1,33.1,1.12,999.9,0,0,0,0,2,0,0,0,2,18
"6791","04-02-2016","BRONX",0,0,0,0,0,0,1,2016,0,0,0,1,0,0,0,0,0,0,0,0,4,"04-02-2016",51.6,49.4,1015.2,3.1,13,21,28,54,35.1,0.75,999.9,1,0,0,0,10,0,7,0,17,66
"6792","04-02-2016","MANHATTAN",0,0,0,0,0,0,1,2016,0,0,0,1,0,0,0,0,0,0,0,0,4,"04-02-2016",51.6,49.4,1015.2,3.1,13,21,28,54,35.1,0.75,999.9,1,0,2,0,16,0,8,0,26,123
"6793","04-02-2016","BROOKLYN",0,0,0,0,0,0,1,2016,0,0,0,1,0,0,0,0,0,0,0,0,4,"04-02-2016",51.6,49.4,1015.2,3.1,13,21,28,54,35.1,0.75,999.9,1,0,1,0,16,0,11,0,28,159
"6794","04-02-2016","QUEENS",0,0,0,0,0,0,1,2016,0,0,0,1,0,0,0,0,0,0,0,0,4,"04-02-2016",51.6,49.4,1015.2,3.1,13,21,28,54,35.1,0.75,999.9,1,0,1,0,22,0,11,0,34,140
"6795","04-02-2016","STATEN ISLAND",0,0,0,0,0,0,1,2016,0,0,0,1,0,0,0,0,0,0,0,0,4,"04-02-2016",51.6,49.4,1015.2,3.1,13,21,28,54,35.1,0.75,999.9,1,0,0,0,2,0,1,0,3,22
"6796","22-03-2016","BROOKLYN",0,1,0,0,0,0,0,2016,0,0,0,0,0,0,0,1,0,0,0,0,22,"22-03-2016",40.8,23.9,1015.9,10,16,22,28,45,35.1,0.01,999.9,0,0,6,0,34,0,10,0,44,169
"6797","22-03-2016","BRONX",0,1,0,0,0,0,0,2016,0,0,0,0,0,0,0,1,0,0,0,0,22,"22-03-2016",40.8,23.9,1015.9,10,16,22,28,45,35.1,0.01,999.9,0,0,1,0,8,0,2,0,9,72
"6798","22-03-2016","MANHATTAN",0,1,0,0,0,0,0,2016,0,0,0,0,0,0,0,1,0,0,0,0,22,"22-03-2016",40.8,23.9,1015.9,10,16,22,28,45,35.1,0.01,999.9,0,0,5,0,15,1,13,1,30,131
"6799","22-03-2016","QUEENS",0,1,0,0,0,0,0,2016,0,0,0,0,0,0,0,1,0,0,0,0,22,"22-03-2016",40.8,23.9,1015.9,10,16,22,28,45,35.1,0.01,999.9,0,0,0,0,37,0,8,0,45,145
"6800","22-03-2016","STATEN ISLAND",0,1,0,0,0,0,0,2016,0,0,0,0,0,0,0,1,0,0,0,0,22,"22-03-2016",40.8,23.9,1015.9,10,16,22,28,45,35.1,0.01,999.9,0,0,1,0,3,0,0,0,4,24
"6801","14-04-2016","QUEENS",0,0,0,0,0,0,1,2016,1,0,0,0,0,0,0,0,0,0,0,0,14,"14-04-2016",44,32.4,1026.1,10,15.8,26,33,52,35.1,0,999.9,0,0,2,0,33,0,6,0,41,161
"6802","14-04-2016","BRONX",0,0,0,0,0,0,1,2016,1,0,0,0,0,0,0,0,0,0,0,0,14,"14-04-2016",44,32.4,1026.1,10,15.8,26,33,52,35.1,0,999.9,0,0,0,0,11,0,3,0,14,66
"6803","14-04-2016","BROOKLYN",0,0,0,0,0,0,1,2016,1,0,0,0,0,0,0,0,0,0,0,0,14,"14-04-2016",44,32.4,1026.1,10,15.8,26,33,52,35.1,0,999.9,0,0,5,0,34,1,14,1,53,195
"6804","14-04-2016","MANHATTAN",0,0,0,0,0,0,1,2016,1,0,0,0,0,0,0,0,0,0,0,0,14,"14-04-2016",44,32.4,1026.1,10,15.8,26,33,52,35.1,0,999.9,0,0,5,0,10,0,5,0,20,127
"6805","14-04-2016","STATEN ISLAND",0,0,0,0,0,0,1,2016,1,0,0,0,0,0,0,0,0,0,0,0,14,"14-04-2016",44,32.4,1026.1,10,15.8,26,33,52,35.1,0,999.9,0,0,0,0,6,0,1,0,7,34
"6806","26-02-2016","QUEENS",0,0,0,0,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,0,26,"26-02-2016",40.2,23.9,1001.8,9.5,20.8,29.9,36.9,57,35.1,0.04,999.9,0,0,0,0,20,0,6,0,26,112
"6807","26-02-2016","MANHATTAN",0,0,0,0,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,0,26,"26-02-2016",40.2,23.9,1001.8,9.5,20.8,29.9,36.9,57,35.1,0.04,999.9,0,0,2,0,17,0,7,0,26,116
"6808","26-02-2016","BRONX",0,0,0,0,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,0,26,"26-02-2016",40.2,23.9,1001.8,9.5,20.8,29.9,36.9,57,35.1,0.04,999.9,0,0,0,0,9,0,3,0,12,48
"6809","26-02-2016","BROOKLYN",0,0,0,0,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,0,26,"26-02-2016",40.2,23.9,1001.8,9.5,20.8,29.9,36.9,57,35.1,0.04,999.9,0,0,1,0,22,0,11,0,34,97
"6810","26-02-2016","STATEN ISLAND",0,0,0,0,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,0,26,"26-02-2016",40.2,23.9,1001.8,9.5,20.8,29.9,36.9,57,35.1,0.04,999.9,0,0,0,0,4,0,0,0,4,25
"6811","11-01-2016","BROOKLYN",0,0,0,1,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,11,"11-01-2016",43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,0,1,0,39,0,15,0,55,192
"6812","11-01-2016","BRONX",0,0,0,1,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,11,"11-01-2016",43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,0,0,0,8,0,4,0,12,82
"6813","11-01-2016","MANHATTAN",0,0,0,1,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,11,"11-01-2016",43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,0,1,0,7,0,10,0,18,123
"6814","11-01-2016","QUEENS",0,0,0,1,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,11,"11-01-2016",43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,0,1,0,26,0,11,0,38,160
"6815","11-01-2016","STATEN ISLAND",0,0,0,1,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,11,"11-01-2016",43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,0,0,0,7,0,1,0,8,33
"6816","10-04-2016","MANHATTAN",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,10,"10-04-2016",40.6,23.9,1019.2,10,15.7,22,28.9,48,35.1,0,999.9,0,0,4,0,17,0,3,0,24,90
"6817","10-04-2016","QUEENS",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,10,"10-04-2016",40.6,23.9,1019.2,10,15.7,22,28.9,48,35.1,0,999.9,0,0,3,0,33,0,1,0,39,119
"6818","10-04-2016","BROOKLYN",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,10,"10-04-2016",40.6,23.9,1019.2,10,15.7,22,28.9,48,35.1,0,999.9,0,0,3,0,34,0,10,0,48,138
"6819","10-04-2016","STATEN ISLAND",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,10,"10-04-2016",40.6,23.9,1019.2,10,15.7,22,28.9,48,35.1,0,999.9,0,0,0,0,1,0,0,0,1,16
"6820","10-04-2016","BRONX",0,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,10,"10-04-2016",40.6,23.9,1019.2,10,15.7,22,28.9,48,35.1,0,999.9,0,0,1,0,36,0,2,0,39,76
"6821","15-09-2016","BROOKLYN",0,0,0,0,0,0,1,2016,0,0,0,0,0,0,0,0,0,0,0,1,15,"15-09-2016",64.5,53.4,1022,10,14.4,22.9,29.9,73.9,53.1,0,999.9,0,0,12,0,45,1,15,1,76,207
