day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,CYCLISTS_KILLED,CYCLISTS_INJURED,MOTORISTS_KILLED,MOTORISTS_INJURED,PEDS_KILLED,PEDS_INJURED,PERSONS_KILLED,PERSONS_INJURED,NUM_COLLISIONS
7,2013,05,19,2013-05-19,56.3,49.4,1027.4,9.3,6.6,12.0,999.9,63.0,46.9,0.0,999.9,0,1,7,0,123,0,22,1,152,544
5,2016,05,20,2016-05-20,56.4,47.9,1021.7,10.0,6.6,12.0,999.9,70.0,46.0,0.0,999.9,0,0,30,1,175,0,24,1,229,782
5,2016,05,27,2016-05-27,60.0,55.8,1020.0,6.5,8.2,12.0,999.9,78.1,55.9,0.0,999.9,1,0,26,0,152,0,35,0,213,767
3,2016,05,11,2016-05-11,55.6,42.2,1020.2,10.0,7.6,12.0,999.9,66.0,39.9,0.0,999.9,0,0,22,0,147,0,24,0,193,699
5,2014,05,23,2014-05-23,54.9,48.6,1012.4,10.0,7.3,12.0,15.9,62.1,50.0,0.02,999.9,0,1,13,0,128,0,44,1,185,660
6,2016,05,14,2016-05-14,59.4,54.0,1006.2,6.9,8.1,12.0,999.9,70.0,45.0,0.1,999.9,1,0,10,1,135,1,36,2,184,589
3,2013,05,22,2013-05-22,57.8,55.1,1013.8,2.5,7.1,13.0,17.1,64.0,53.1,0.0,999.9,1,0,13,0,85,0,33,0,131,570
6,2014,05,03,2014-05-03,50.9,41.1,1010.3,9.1,6.4,13.0,999.9,61.0,41.0,0.01,999.9,0,0,15,0,101,1,37,1,153,590
6,2019,05,04,2019-05-04,51.3,50.5,1012.8,4.3,6.4,13.0,999.9,60.1,44.1,0.08,999.9,1,0,14,1,118,0,28,1,160,553
4,2019,05,16,2019-05-16,53.3,47.6,1010.2,10.0,8.2,13.0,999.9,64.0,43.0,0.0,999.9,0,0,10,0,153,0,25,0,188,642
5,2015,05,15,2015-05-15,54.4,46.4,1025.7,10.0,9.7,13.0,999.9,64.9,46.9,0.0,999.9,0,0,22,0,116,1,23,1,161,723
4,2014,05,22,2014-05-22,50.3,46.2,1013.1,8.6,6.0,13.0,999.9,57.0,46.0,0.0,999.9,1,0,12,1,85,0,30,1,127,593
3,2017,05,10,2017-05-10,48.7,38.4,1015.4,9.9,4.5,13.0,15.9,57.0,39.9,0.02,999.9,0,0,12,0,98,0,33,0,143,668
7,2016,05,29,2016-05-29,64.6,58.2,1021.1,10.0,7.7,13.0,999.9,75.0,59.0,0.0,999.9,0,0,20,1,162,0,21,1,205,566
3,2015,05,06,2015-05-06,55.3,42.1,1023.9,9.7,6.8,13.0,999.9,71.1,46.9,0.0,999.9,0,0,12,0,66,1,24,1,102,568
7,2019,05,05,2019-05-05,46.9,45.9,1011.4,6.8,9.6,13.0,18.1,60.1,46.0,0.08,999.9,1,0,15,0,137,0,30,0,182,529
5,2013,05,10,2013-05-10,56.1,51.0,1014.8,5.7,8.3,13.0,999.9,66.0,51.1,0.0,999.9,1,0,19,1,128,0,43,1,190,698
2,2015,05,19,2015-05-19,51.4,49.9,1015.7,2.3,8.6,13.0,999.9,61.0,46.0,0.0,999.9,1,0,9,0,111,1,19,1,139,606
5,2013,05,31,2013-05-31,62.0,56.8,1018.5,6.7,9.0,13.0,999.9,69.1,57.0,0.02,999.9,0,0,15,1,124,0,30,1,169,736
4,2019,05,30,2019-05-30,51.3,48.8,1009.2,8.5,6.4,13.0,999.9,57.2,48.2,0.42,999.9,1,0,14,1,156,0,35,1,205,625
1,2014,05,12,2014-05-12,57.8,46.2,1018.5,9.8,9.1,13.0,17.1,70.0,48.9,0.23,999.9,0,0,20,0,94,1,36,1,150,581
2,2019,05,07,2019-05-07,48.3,42.8,1021.2,10.0,7.8,13.0,999.9,55.9,37.0,0.25,999.9,0,0,22,0,142,0,22,0,186,647
4,2015,05,14,2015-05-14,54.0,39.9,1025.2,10.0,6.9,13.0,999.9,66.9,45.0,0.0,999.9,0,0,13,0,125,1,34,1,172,654
7,2016,05,01,2016-05-01,45.2,36.3,1024.0,9.7,6.1,13.0,999.9,55.0,37.0,0.0,999.9,0,0,8,0,135,1,25,2,170,484
1,2017,05,22,2017-05-22,51.4,40.5,1023.3,9.5,8.2,13.0,999.9,63.0,41.0,0.0,999.9,0,0,10,0,137,1,27,1,174,719
6,2018,05,12,2018-05-12,48.9,46.2,1021.1,9.5,7.3,13.0,999.9,52.0,45.0,0.0,999.9,0,0,8,0,118,0,24,0,150,602
2,2016,05,03,2016-05-03,48.2,45.0,1011.7,8.2,9.0,14.0,999.9,54.0,46.4,0.04,999.9,0,0,13,0,125,0,30,0,168,711
3,2018,05,16,2018-05-16,55.3,53.8,1018.9,9.3,8.5,14.0,17.1,60.1,50.0,0.02,999.9,0,0,8,0,123,0,36,0,167,686
4,2015,05,21,2015-05-21,54.8,41.1,1014.1,10.0,7.7,14.0,19.0,64.9,48.0,0.0,999.9,0,0,9,0,105,1,17,1,131,615
7,2017,05,21,2017-05-21,52.7,37.3,1027.6,10.0,6.8,14.0,999.9,63.0,41.0,0.0,999.9,0,0,13,1,133,0,30,1,176,618
4,2019,05,02,2019-05-02,49.4,46.5,1022.4,8.2,10.6,14.0,999.9,55.9,39.9,0.01,999.9,1,0,12,0,134,1,39,1,185,668
2,2013,05,21,2013-05-21,58.0,55.5,1014.3,0.3,7.8,14.0,999.9,61.0,55.4,0.24,999.9,1,0,14,0,123,0,37,0,174,697
3,2018,05,30,2018-05-30,59.2,54.2,1021.3,6.4,7.5,14.0,999.9,77.0,50.0,0.0,999.9,1,0,19,0,105,0,27,0,152,708
3,2018,05,09,2018-05-09,51.2,50.1,1021.8,4.0,7.7,14.0,17.1,61.0,46.9,0.0,999.9,1,0,18,0,119,0,21,0,159,711
1,2014,05,05,2014-05-05,53.7,40.0,1005.8,10.0,10.2,14.0,22.9,61.0,48.0,0.0,999.9,0,0,13,0,120,1,26,1,159,618
6,2016,05,07,2016-05-07,52.5,48.8,1008.9,5.1,8.1,14.0,21.0,66.0,44.1,0.0,999.9,1,0,11,0,134,0,27,0,172,571
1,2015,05,04,2015-05-04,52.2,47.2,1023.4,9.9,8.8,14.0,20.0,60.1,32.0,0.0,999.9,0,0,17,1,110,0,29,1,156,641
6,2014,05,10,2014-05-10,54.8,49.9,1015.2,7.1,11.1,14.0,20.0,57.9,51.8,0.0,999.9,1,0,11,0,119,1,23,1,153,549
5,2016,05,13,2016-05-13,55.5,51.7,1014.8,6.6,8.3,14.0,999.9,68.0,42.1,0.0,999.9,1,0,6,0,137,0,29,0,182,766
7,2016,05,08,2016-05-08,48.5,46.1,1005.4,2.9,9.6,14.0,999.9,66.0,45.0,0.0,999.9,1,0,14,0,161,1,25,1,200,591
5,2015,05,08,2015-05-08,52.4,47.8,1021.8,7.1,8.8,14.0,999.9,70.0,42.1,0.0,999.9,1,0,14,0,120,1,38,1,172,709
4,2015,05,07,2015-05-07,55.9,42.3,1022.4,9.8,7.2,14.0,999.9,70.0,42.1,0.0,999.9,0,0,19,0,99,0,33,0,151,684
3,2016,05,25,2016-05-25,57.9,53.4,1015.7,7.7,8.7,14.0,999.9,64.0,51.1,0.01,999.9,0,0,14,0,120,0,39,0,174,733
2,2018,05,01,2018-05-01,48.4,43.7,1015.9,10.0,7.6,14.0,20.0,57.0,41.0,0.01,999.9,0,0,24,0,111,2,29,2,164,713
5,2014,05,09,2014-05-09,51.5,44.5,1022.6,8.7,6.7,14.0,999.9,55.9,44.6,0.0,999.9,1,0,9,0,84,0,30,0,123,584
7,2019,05,12,2019-05-12,45.7,41.4,1016.3,7.6,8.6,14.0,21.0,64.9,41.0,0.09,999.9,0,1,5,0,141,0,21,1,167,589
4,2013,05,02,2013-05-02,49.9,42.0,1030.3,9.5,5.0,14.0,20.0,62.1,37.9,0.0,999.9,0,0,16,0,113,0,32,0,161,585
4,2013,05,09,2013-05-09,57.2,53.6,1015.2,5.0,6.2,14.0,999.9,62.6,53.6,0.01,999.9,1,0,9,0,112,0,34,0,155,602
7,2018,05,13,2018-05-13,49.7,48.5,1020.2,9.7,8.6,14.0,17.1,54.0,43.0,0.09,999.9,0,0,7,0,148,0,36,0,191,529
5,2014,05,16,2014-05-16,58.3,52.8,1021.6,9.1,11.8,15.0,22.0,64.9,54.0,0.0,999.9,0,0,5,1,111,0,43,1,159,700
1,2017,05,29,2017-05-29,49.6,47.0,1015.7,8.1,11.7,15.0,21.0,59.0,45.0,0.0,999.9,0,0,6,1,89,1,15,2,110,371
6,2019,05,11,2019-05-11,56.8,49.5,1014.3,7.0,10.0,15.0,20.0,64.9,45.0,0.01,999.9,0,1,15,0,148,1,37,2,200,637
6,2013,05,25,2013-05-25,55.6,52.3,1005.9,4.6,7.6,15.0,18.1,61.0,51.8,1.03,999.9,1,0,9,0,123,0,23,0,155,514
4,2016,05,26,2016-05-26,65.7,53.9,1018.1,9.7,7.7,15.0,21.0,78.1,54.0,0.0,999.9,0,1,15,0,118,0,23,1,158,742
1,2015,05,25,2015-05-25,58.9,52.6,1025.6,10.0,11.4,15.0,999.9,66.0,51.1,0.0,999.9,0,0,13,2,91,1,17,3,121,420
1,2014,05,26,2014-05-26,56.7,51.1,1015.3,9.6,10.3,15.0,19.0,63.0,51.1,0.0,999.9,0,0,8,1,107,0,15,1,130,433
6,2015,05,02,2015-05-02,44.4,36.7,1015.4,10.0,9.6,15.0,999.9,51.1,39.0,0.0,999.9,0,0,15,0,96,0,21,0,132,540
5,2019,05,17,2019-05-17,52.3,49.6,1010.8,8.4,8.4,15.0,999.9,64.0,46.0,0.0,999.9,0,0,18,0,156,1,22,1,196,726
4,2013,05,30,2013-05-30,60.9,56.2,1018.8,6.1,11.6,15.0,20.0,66.9,57.2,0.26,999.9,0,0,21,0,123,0,32,0,176,685
7,2014,05,18,2014-05-18,56.5,46.1,1017.6,9.8,8.5,15.0,20.0,63.0,50.0,0.43,999.9,0,0,11,0,108,0,24,0,143,507
5,2014,05,02,2014-05-02,51.9,44.7,1006.4,6.4,10.2,15.0,999.9,61.0,46.4,0.21,999.9,1,0,18,0,119,0,25,0,162,698
4,2014,05,15,2014-05-15,57.8,51.8,1026.0,10.0,9.6,15.0,20.0,64.9,53.6,0.0,999.9,0,0,13,0,120,0,41,0,176,659
6,2018,05,19,2018-05-19,49.6,49.0,1027.5,6.0,9.8,15.0,21.0,55.9,46.0,0.0,999.9,1,0,11,0,137,0,28,0,177,583
1,2019,05,20,2019-05-20,57.2,55.0,1012.4,4.9,11.3,15.0,22.0,63.0,45.0,0.0,999.9,1,0,21,0,132,0,29,0,182,689
6,2015,05,30,2015-05-30,63.3,59.9,1023.5,4.2,8.5,15.0,999.9,75.9,57.9,0.0,999.9,1,0,12,0,140,1,30,1,182,622
6,2017,05,13,2017-05-13,47.9,41.7,1015.7,10.0,8.6,15.0,21.0,54.0,44.1,0.0,999.9,0,0,13,0,154,0,34,0,200,683
3,2014,05,14,2014-05-14,51.2,44.3,1026.5,10.0,9.8,15.0,999.9,59.0,45.0,0.0,999.9,0,0,14,0,124,1,35,1,173,638
7,2013,05,05,2013-05-05,47.8,39.9,1025.3,9.7,10.1,15.0,20.0,55.9,42.1,0.0,999.9,0,0,13,0,145,0,19,0,177,515
7,2015,05,31,2015-05-31,64.7,60.9,1019.8,7.1,11.2,15.0,21.0,71.1,59.0,0.0,999.9,1,0,11,1,144,0,21,1,176,555
7,2017,05,07,2017-05-07,52.5,48.9,1004.6,7.1,10.6,15.0,999.9,57.9,50.0,0.37,999.9,1,0,13,0,133,1,25,1,172,514
2,2018,05,29,2018-05-29,57.7,55.8,1015.6,6.0,8.5,15.0,19.0,77.0,50.0,0.01,999.9,1,1,18,0,127,0,21,1,168,809
3,2018,05,23,2018-05-23,57.3,55.7,1012.9,6.9,7.0,15.0,999.9,68.0,50.0,0.24,999.9,1,0,19,0,188,0,32,0,239,729
5,2019,05,31,2019-05-31,58.2,56.1,1006.5,4.7,8.4,15.0,17.1,72.0,48.9,0.48,999.9,1,0,26,0,156,0,43,0,225,765
1,2014,05,19,2014-05-19,56.9,41.8,1016.9,10.0,9.0,15.9,22.0,63.0,48.9,0.0,999.9,0,0,15,2,121,1,15,3,151,572
7,2019,05,19,2019-05-19,52.0,47.3,1020.1,10.0,9.7,15.9,999.9,64.9,45.0,0.0,999.9,0,0,24,0,94,0,19,0,137,547
6,2021,05,08,2021-05-08,48.9,39.5,1010.1,10.0,9.5,15.9,999.9,60.1,42.1,0.0,999.9,0,0,15,0,111,0,15,0,149,305
5,2020,05,29,2020-05-29,61.0,59.8,1019.7,3.6,12.9,15.9,22.9,66.9,57.0,0.14,999.9,1,0,21,0,71,0,12,0,104,258
1,2016,05,02,2016-05-02,51.3,48.0,1015.7,4.9,10.6,15.9,999.9,55.9,37.0,0.22,999.9,1,0,10,1,87,0,33,1,130,589
4,2018,05,03,2018-05-03,54.0,48.6,1015.3,9.5,13.2,15.9,999.9,66.0,48.9,0.0,999.9,0,0,25,0,143,1,32,1,200,790
2,2016,05,24,2016-05-24,54.6,52.0,1011.7,4.4,10.7,15.9,18.1,72.0,51.1,0.0,999.9,1,0,14,1,137,0,26,1,178,695
5,2015,05,22,2015-05-22,53.8,48.0,1011.7,9.1,9.2,15.9,999.9,61.0,48.0,0.69,999.9,0,0,15,0,125,1,30,1,170,727
1,2021,05,03,2021-05-03,56.3,47.1,1011.0,9.8,9.1,15.9,999.9,66.9,45.0,0.0,999.9,0,0,16,1,147,0,12,1,185,315
1,2020,05,04,2020-05-04,56.3,46.2,1002.5,9.1,8.4,15.9,18.1,69.1,46.9,0.0,999.9,1,0,10,0,59,0,9,0,78,174
5,2019,05,03,2019-05-03,47.3,44.1,1022.8,7.8,9.2,15.9,999.9,55.9,44.1,0.0,999.9,1,0,12,0,141,1,37,1,190,651
1,2018,05,07,2018-05-07,53.0,49.7,1015.9,8.7,11.3,15.9,22.0,63.0,46.0,0.48,999.9,0,0,10,0,149,1,35,1,194,695
4,2019,05,09,2019-05-09,47.7,34.1,1027.4,10.0,7.6,15.9,20.0,59.0,39.0,0.0,999.9,0,0,16,0,125,0,21,0,162,593
4,2017,05,04,2017-05-04,51.5,34.8,1023.0,10.0,10.6,15.9,25.1,59.0,45.0,0.0,999.9,0,1,20,0,128,0,31,1,178,701
4,2015,05,28,2015-05-28,62.4,57.6,1023.0,9.2,11.7,15.9,22.0,68.0,59.0,0.0,999.9,0,0,16,0,127,0,28,0,171,682
3,2017,05,17,2017-05-17,57.9,50.2,1014.7,9.8,11.3,15.9,21.0,69.1,48.0,0.0,999.9,0,0,24,0,150,1,35,1,209,753
1,2015,05,11,2015-05-11,57.9,55.9,1020.7,0.8,11.1,15.9,21.0,66.9,54.0,0.0,999.9,1,0,15,0,126,1,32,1,173,645
3,2020,05,20,2020-05-20,49.9,36.8,1030.4,10.0,10.8,15.9,22.9,57.0,43.0,0.0,999.9,0,0,12,2,42,1,7,3,61,192
5,2018,05,11,2018-05-11,56.8,48.7,1013.1,8.1,11.3,15.9,24.1,69.1,48.0,0.0,999.9,1,0,21,0,161,0,40,0,222,805
5,2018,05,04,2018-05-04,53.3,51.3,1013.4,7.8,12.2,15.9,22.0,59.0,50.0,0.02,999.9,0,0,14,0,156,1,23,1,193,723
5,2020,05,22,2020-05-22,57.0,52.1,1022.0,10.0,12,15.9,999.9,64.0,51.1,0.0,999.9,0,1,16,1,84,0,20,2,120,264
4,2020,05,07,2020-05-07,46.3,40.4,1005.9,9.8,11.7,15.9,20.0,55.0,37.0,0.19,999.9,1,0,9,0,51,0,9,0,69,175
1,2017,05,01,2017-05-01,49.3,45.3,1019.8,5.0,10.6,15.9,999.9,57.9,44.6,0.0,999.9,1,0,14,0,105,0,31,0,149,639
7,2020,05,03,2020-05-03,51.3,45.8,1009.7,9.3,10.3,15.9,999.9,61.0,46.9,0.04,999.9,0,0,13,0,40,0,8,0,61,167
1,2016,05,23,2016-05-23,59.4,50.3,1011.9,10.0,9.6,15.9,999.9,72.0,52.0,0.03,999.9,0,0,14,0,124,0,33,0,173,652
2,2015,05,05,2015-05-05,57.1,48.6,1022.4,9.8,11.0,15.9,21.0,71.1,46.0,0.0,999.9,0,0,13,0,100,0,25,0,138,638
4,2020,05,14,2020-05-14,51.6,37.5,1024.1,10.0,11,15.9,22.9,60.1,39.9,0.0,999.9,0,0,2,0,45,0,10,0,57,171
4,2018,05,10,2018-05-10,51.0,50.2,1015.1,6.2,12.2,15.9,20.0,59.0,48.0,0.01,999.9,1,0,12,0,155,0,38,0,205,663
6,2013,05,11,2013-05-11,56.2,53.1,1013.1,3.7,9.4,15.9,22.9,62.1,52.0,0.0,999.9,1,0,9,0,150,0,29,0,188,523
4,2018,05,24,2018-05-24,56.3,49.7,1017.5,9.6,9.6,15.9,999.9,68.0,50.0,0.11,999.9,0,0,24,1,153,0,38,1,215,770
2,2014,05,27,2014-05-27,61.1,52.9,1011.0,9.5,10.0,15.9,20.0,75.0,52.0,0.02,999.9,0,0,14,1,117,0,31,1,162,645
4,2017,05,18,2017-05-18,60.1,54.1,1012.7,7.0,13.2,15.9,999.9,71.1,53.1,0.0,999.9,0,0,22,0,234,1,56,1,311,911
4,2021,05,27,2021-05-27,66.1,60.8,1012.1,6.8,11,15.9,999.9,75.9,57.0,0.04,999.9,1,0,34,0,150,0,27,0,222,432
3,2013,05,08,2013-05-08,59.4,54.7,1021.5,7.5,10.5,15.9,22.0,72.0,53.1,0.01,999.9,1,0,17,0,110,0,38,0,165,620
5,2017,05,19,2017-05-19,59.6,54.5,1011.0,6.2,12.2,15.9,22.9,71.1,55.0,0.0,999.9,0,0,29,0,133,0,40,0,202,974
2,2021,05,18,2021-05-18,58.3,52.1,1024.2,9.8,10.5,17.1,24.1,70.0,48.9,0.0,999.9,1,0,14,0,126,1,31,1,183,374
7,2019,05,26,2019-05-26,57.6,54.3,1014.5,8.9,12.1,17.1,21.0,70.0,45.0,0.07,999.9,0,0,15,1,171,0,20,1,206,510
6,2019,05,18,2019-05-18,56.7,46.7,1011.9,8.9,9.2,17.1,999.9,64.9,48.0,0.08,999.9,0,0,26,0,153,1,29,1,208,649
4,2017,05,11,2017-05-11,49.5,42.0,1015.6,10.0,7.6,17.1,24.1,57.0,43.0,0.0,999.9,0,0,12,2,144,0,32,2,189,686
6,2020,05,30,2020-05-30,60.4,59.1,1012.8,3.5,12.9,17.1,25.1,64.0,57.9,0.04,999.9,1,0,20,2,91,0,10,2,121,226
7,2013,05,12,2013-05-12,56.2,53.1,1005.6,3.3,11.0,17.1,22.9,59.0,54.0,1.62,999.9,1,0,10,0,124,1,27,1,161,527
5,2017,05,12,2017-05-12,48.6,42.2,1016.7,9.7,11.8,17.1,25.1,57.0,44.1,0.0,999.9,0,0,16,0,147,0,32,0,194,817
1,2016,05,30,2016-05-30,62.4,60.5,1017.0,2.0,9.0,17.1,22.0,75.0,59.0,0.01,999.9,1,0,12,0,113,0,14,0,141,471
5,2021,05,07,2021-05-07,51.5,41.4,1013.9,10.0,9,17.1,22.9,64.0,42.1,0.0,999.9,0,0,10,0,107,0,15,0,139,319
4,2017,05,25,2017-05-25,53.8,51.1,1008.6,5.6,11.6,17.1,22.0,59.0,51.1,0.05,999.9,1,0,10,0,140,0,53,0,203,742
4,2014,05,29,2014-05-29,52.0,42.7,1021.9,10.0,11.2,17.1,22.9,59.0,46.4,0.01,999.9,0,0,17,0,129,0,39,0,185,663
1,2013,05,20,2013-05-20,57.5,54.5,1020.4,2.9,10.3,17.1,22.0,62.1,55.0,0.33,999.9,1,0,13,0,138,0,24,0,175,657
6,2021,05,22,2021-05-22,55.2,53.4,1021.3,5.1,9.8,17.1,999.9,63.0,45.0,0.0,999.9,1,0,19,3,162,0,21,3,210,377
5,2021,05,28,2021-05-28,58.0,45.8,1017.5,10.0,12.2,17.1,24.1,75.9,52.0,0.02,999.9,0,0,17,0,118,2,22,3,162,358
1,2015,05,18,2015-05-18,53.9,48.8,1023.2,5.7,9.4,17.1,18.1,60.1,48.0,0.0,999.9,1,0,13,0,76,0,26,0,115,566
7,2015,05,10,2015-05-10,57.0,54.8,1023.5,0.8,8.3,17.1,999.9,64.9,50.0,0.01,999.9,1,0,14,1,160,1,19,2,193,549
6,2016,05,28,2016-05-28,62.5,57.3,1020.2,9.2,11.6,17.1,24.1,68.0,55.9,0.0,999.9,0,0,19,0,171,1,32,1,223,627
2,2016,05,10,2016-05-10,51.9,38.2,1020.6,10.0,9.0,17.1,999.9,61.0,39.9,0.0,999.9,0,0,25,0,112,2,14,2,151,608
3,2019,05,15,2019-05-15,48.5,41.1,1008.7,9.7,10.8,17.1,22.0,55.9,43.0,0.01,999.9,0,1,16,0,124,0,32,1,172,691
4,2021,05,06,2021-05-06,54.3,44.9,1009.3,10.0,10.5,17.1,22.0,64.0,46.0,0.01,999.9,0,0,9,0,116,0,22,1,154,339
3,2015,05,13,2015-05-13,59.5,47.2,1012.4,8.7,12.2,17.1,24.1,66.9,53.1,0.0,999.9,0,0,20,0,109,1,28,1,157,655
4,2019,05,23,2019-05-23,52.5,45.6,1022.9,10.0,10.5,17.1,999.9,61.0,46.0,0.0,999.9,0,0,12,0,134,0,24,0,170,722
7,2020,05,24,2020-05-24,51.7,45.8,1023.6,9.7,14.1,18.1,28.0,66.0,48.0,2.37,999.9,1,0,15,1,54,0,12,1,81,197
5,2020,05,08,2020-05-08,51.0,40.5,1008.4,10.0,11.3,18.1,21.0,55.9,41.0,0.02,999.9,0,0,7,0,56,0,14,0,77,177
7,2021,05,09,2021-05-09,51.7,44.0,1014.3,10.0,14.3,18.1,27.0,57.0,45.0,0.0,999.9,0,0,13,1,97,0,13,1,133,266
4,2014,05,01,2014-05-01,50.3,48.3,1016.6,3.2,13.3,18.1,24.1,55.4,44.1,0.35,999.9,1,0,16,1,118,0,37,1,171,650
1,2013,05,13,2013-05-13,53.1,37.1,1013.5,9.9,11.9,18.1,22.0,57.0,46.0,0.07,999.9,0,0,17,1,96,0,19,1,132,577
2,2021,05,25,2021-05-25,55.4,46.9,1025.5,10.0,12.4,18.1,999.9,63.0,48.9,0.0,999.9,0,0,20,1,144,0,31,1,204,353
4,2013,05,23,2013-05-23,61.5,57.6,1015.1,3.0,13.3,18.1,24.1,66.9,57.0,0.0,999.9,1,0,12,0,139,0,39,0,190,735
2,2015,05,12,2015-05-12,58.3,56.2,1012.5,0.9,11.3,18.1,24.1,66.9,54.0,0.02,999.9,1,0,18,1,132,0,26,1,176,684
7,2018,05,20,2018-05-20,56.5,56.4,1015.4,0.7,13.9,18.1,26.0,60.8,51.1,0.15,999.9,1,0,13,0,135,0,20,0,168,578
3,2017,05,03,2017-05-03,54.7,44.3,1009.1,9.5,13.0,18.1,22.9,60.1,48.9,0.61,999.9,0,0,10,0,101,0,44,0,155,714
3,2019,05,08,2019-05-08,53.0,44.6,1022.2,10.0,9.2,18.1,22.0,59.0,37.0,0.01,999.9,0,0,16,1,148,1,23,2,187,649
7,2015,05,17,2015-05-17,63.1,56.2,1020.3,9.4,9.1,18.1,21.0,78.1,50.0,0.0,999.9,0,0,25,0,155,1,19,1,199,543
1,2018,05,28,2018-05-28,53.4,52.6,1017.4,5.8,11.6,18.1,24.1,57.9,50.0,0.08,999.9,0,0,15,1,131,0,17,1,163,408
2,2016,05,17,2016-05-17,55.0,44.5,1019.8,10.0,11.9,18.1,24.1,63.0,46.0,0.0,999.9,0,0,12,0,121,1,34,1,167,624
3,2015,05,27,2015-05-27,62.4,57.8,1023.8,8.5,13.4,18.1,24.1,68.0,57.9,0.0,999.9,0,1,25,0,100,0,34,1,159,697
2,2017,05,16,2017-05-16,57.5,46.9,1010.8,10.0,10.7,18.1,22.0,69.1,46.9,0.06,999.9,0,0,16,0,124,1,22,1,162,694
2,2013,05,14,2013-05-14,51.0,35.3,1015.8,9.8,11.8,18.1,29.9,55.9,42.8,0.0,999.9,0,0,5,1,74,0,33,1,112,565
3,2017,05,24,2017-05-24,53.9,49.6,1008.5,9.0,9.2,18.1,26.0,62.1,50.0,0.01,999.9,0,0,14,0,107,0,37,0,158,641
6,2018,05,26,2018-05-26,58.8,56.7,1009.8,7.1,13.8,18.1,22.0,64.4,55.0,0.0,999.9,1,0,15,1,188,1,22,2,225,601
7,2014,05,11,2014-05-11,58.3,49.5,1013.2,8.6,12.6,19.0,24.1,66.0,53.1,0.24,999.9,0,1,10,1,142,0,13,2,165,584
2,2018,05,15,2018-05-15,53.9,53.4,1013.0,3.0,10.7,19.0,27.0,60.1,48.0,0.0,999.9,1,0,12,0,140,0,31,0,183,778
5,2019,05,10,2019-05-10,48.4,43.5,1023.6,9.4,13.8,19.0,26.0,55.0,39.0,0.0,999.9,0,0,9,0,186,1,30,1,225,660
2,2017,05,23,2017-05-23,56.8,52.3,1012.3,7.5,11.8,19.0,24.1,62.1,48.0,0.18,999.9,1,0,19,0,110,0,26,0,155,659
2,2015,05,26,2015-05-26,61.1,56.2,1024.1,9.8,14.4,19.0,24.1,66.0,54.0,0.0,999.9,0,0,19,2,99,1,26,3,144,686
2,2016,05,31,2016-05-31,62.8,60.6,1014.4,4.9,10.1,19.0,24.1,70.0,60.1,0.03,999.9,1,0,13,1,155,0,26,1,194,760
3,2018,05,02,2018-05-02,54.5,45.7,1016.7,10.0,13.1,19.0,22.0,66.0,43.0,0.0,999.9,0,0,19,0,127,0,31,0,177,792
6,2014,05,17,2014-05-17,57.7,54.1,1016.0,5.8,12.5,19.0,25.1,62.6,51.1,0.26,999.9,1,0,16,0,101,0,26,0,143,619
1,2017,05,15,2017-05-15,51.1,43.8,999.6,10.0,12.9,19.0,28.0,57.0,48.0,0.14,999.9,0,0,18,0,105,0,23,0,146,729
7,2013,05,26,2013-05-26,50.2,41.8,1010.9,9.3,13.9,19.0,28.0,57.0,44.6,0.54,999.9,0,0,10,0,134,2,23,2,167,455
5,2015,05,01,2015-05-01,43.8,37.2,1014.2,9.6,13.3,19.0,22.9,57.0,39.0,0.0,999.9,0,0,10,1,118,0,20,1,148,642
3,2015,05,20,2015-05-20,58.8,50.1,1007.7,6.1,11.2,19.0,28.9,64.9,46.0,0.3,999.9,1,0,21,0,90,1,40,1,151,666
2,2019,05,28,2019-05-28,51.6,48.8,1013.9,8.1,8.8,19.0,26.0,69.1,46.9,0.0,999.9,1,0,11,1,129,0,27,1,167,654
1,2017,05,08,2017-05-08,50.0,41.3,1008.8,10.0,15.6,19.0,28.9,57.0,46.0,0.09,999.9,0,0,21,0,119,0,40,0,180,638
2,2019,05,14,2019-05-14,44.9,42.3,1007.4,7.0,15.0,19.0,26.0,48.2,42.8,0.38,999.9,0,0,13,0,118,0,30,0,161,621
3,2019,05,22,2019-05-22,56.7,38.7,1019.2,10.0,12.8,19.0,27.0,59.0,50.0,0.0,999.9,0,0,18,0,141,0,33,0,192,693
7,2018,05,27,2018-05-27,53.7,53.4,1016.4,6.0,12.6,19.0,28.0,64.0,51.1,0.0,999.9,0,0,9,1,144,0,14,1,167,487
3,2013,05,29,2013-05-29,57.9,54.7,1021.0,4.9,10.9,19.0,26.0,61.0,55.4,0.51,999.9,0,0,9,0,104,0,37,0,150,574
1,2019,05,27,2019-05-27,62.1,54.7,1010.3,10.0,11.4,20.0,22.0,69.1,51.1,0.0,999.9,0,0,15,1,156,0,18,1,189,442
5,2018,05,25,2018-05-25,56.5,53.6,1015.2,8.0,13.6,20.0,25.1,63.0,50.0,0.0,999.9,1,0,21,0,160,0,29,0,210,799
3,2019,05,29,2019-05-29,54.6,51.3,1007.6,8.1,13.2,20.0,25.1,60.1,46.9,0.45,999.9,0,0,13,0,112,1,32,1,157,601
