DATE,BOROUGH,WEEKDAY,YEAR,MONTH,DAY,COLLISION_DATE,TEMP,DEWP,SLP,VISIB,WDSP,MXPSD,GUST,MAX,MIN,PRCP,SNDP,FOG,CYC_KILL,CYC_INJD,MOTO_KILL,MOTO_INJD,PEDS_KILL,PEDS_INJD,PERS_KILL,PERS_INJD,NUM_COLS
2012-12-16,QUEENS,7,2012,12,16,2012-12-16,44.5,37.8,1019.8,7.5,6.5,19.0,27,46.9,30.2,0,999.9,0,0,2,0,35,0,10,0,47,120
2012-12-16,STATEN ISLAND,7,2012,12,16,2012-12-16,44.5,37.8,1019.8,7.5,6.5,19.0,27,46.9,30.2,0,999.9,0,0,0,0,1,0,2,0,3,30
2012-11-24,QUEENS,6,2012,11,24,2012-11-24,44.1,27.7,1006.8,9.5,7.6,20.0,30.9,53.1,37.9,0.01,999.9,1,0,2,0,27,0,3,0,32,124
2012-11-24,BROOKLYN,6,2012,11,24,2012-11-24,44.1,27.7,1006.8,9.5,7.6,20.0,30.9,53.1,37.9,0.01,999.9,1,0,2,0,34,0,3,0,39,113
2012-11-24,BRONX,6,2012,11,24,2012-11-24,44.1,27.7,1006.8,9.5,7.6,20.0,30.9,53.1,37.9,0.01,999.9,1,0,1,0,18,0,3,0,22,46
2012-11-24,STATEN ISLAND,6,2012,11,24,2012-11-24,44.1,27.7,1006.8,9.5,7.6,20.0,30.9,53.1,37.9,0.01,999.9,1,0,0,0,4,0,1,0,5,20
2012-11-24,MANHATTAN,6,2012,11,24,2012-11-24,44.1,27.7,1006.8,9.5,7.6,20.0,30.9,53.1,37.9,0.01,999.9,1,0,0,0,19,0,5,0,24,91
2012-11-03,QUEENS,6,2012,11,03,2012-11-03,44.7,30.1,1009.4,10,7.6,15.0,25.1,51.8,42.1,0.01,999.9,0,0,1,0,21,0,6,0,28,90
2012-11-03,MANHATTAN,6,2012,11,03,2012-11-03,44.7,30.1,1009.4,10,7.6,15.0,25.1,51.8,42.1,0.01,999.9,0,0,2,0,7,0,5,0,14,52
2012-11-03,BRONX,6,2012,11,03,2012-11-03,44.7,30.1,1009.4,10,7.6,15.0,25.1,51.8,42.1,0.01,999.9,0,0,0,0,10,0,1,0,11,25
2012-11-03,BROOKLYN,6,2012,11,03,2012-11-03,44.7,30.1,1009.4,10,7.6,15.0,25.1,51.8,42.1,0.01,999.9,0,0,1,0,12,0,7,0,20,78
2012-11-03,STATEN ISLAND,6,2012,11,03,2012-11-03,44.7,30.1,1009.4,10,7.6,15.0,25.1,51.8,42.1,0.01,999.9,0,0,0,0,3,0,1,0,4,20
2012-12-23,MANHATTAN,7,2012,12,23,2012-12-23,37.8,20.5,1011.5,10,7.6,21.0,32.1,42.1,33.1,0.01,999.9,0,0,3,0,10,0,1,0,14,71
2012-12-23,QUEENS,7,2012,12,23,2012-12-23,37.8,20.5,1011.5,10,7.6,21.0,32.1,42.1,33.1,0.01,999.9,0,0,0,0,25,0,8,0,33,119
2012-12-23,BROOKLYN,7,2012,12,23,2012-12-23,37.8,20.5,1011.5,10,7.6,21.0,32.1,42.1,33.1,0.01,999.9,0,0,1,0,23,0,6,0,30,90
2012-12-23,STATEN ISLAND,7,2012,12,23,2012-12-23,37.8,20.5,1011.5,10,7.6,21.0,32.1,42.1,33.1,0.01,999.9,0,0,0,0,3,0,0,0,3,20
2012-12-23,BRONX,7,2012,12,23,2012-12-23,37.8,20.5,1011.5,10,7.6,21.0,32.1,42.1,33.1,0.01,999.9,0,0,1,0,13,0,0,0,14,43
2012-10-30,QUEENS,2,2012,10,30,2012-10-30,53.9,48.9,989,8.1,8.9,22.0,46,64.4,50,1.97,999.9,0,0,2,0,8,0,2,0,12,77
2012-10-30,BROOKLYN,2,2012,10,30,2012-10-30,53.9,48.9,989,8.1,8.9,22.0,46,64.4,50,1.97,999.9,0,0,3,0,17,0,4,0,24,107
2012-10-30,MANHATTAN,2,2012,10,30,2012-10-30,53.9,48.9,989,8.1,8.9,22.0,46,64.4,50,1.97,999.9,0,0,2,0,3,0,4,0,9,79
2012-10-30,BRONX,2,2012,10,30,2012-10-30,53.9,48.9,989,8.1,8.9,22.0,46,64.4,50,1.97,999.9,0,0,0,0,15,0,1,0,16,41
2012-10-30,STATEN ISLAND,2,2012,10,30,2012-10-30,53.9,48.9,989,8.1,8.9,22.0,46,64.4,50,1.97,999.9,0,0,0,0,4,0,0,0,4,11
2012-10-28,BRONX,7,2012,10,28,2012-10-28,57.7,50,1010.8,9.6,11.9,22.0,32.1,61,53.6,0,999.9,0,0,0,0,23,0,2,0,25,58
2012-10-28,MANHATTAN,7,2012,10,28,2012-10-28,57.7,50,1010.8,9.6,11.9,22.0,32.1,61,53.6,0,999.9,0,0,3,0,12,0,5,0,20,69
2012-10-28,QUEENS,7,2012,10,28,2012-10-28,57.7,50,1010.8,9.6,11.9,22.0,32.1,61,53.6,0,999.9,0,0,0,0,26,0,0,0,26,83
2012-10-28,BROOKLYN,7,2012,10,28,2012-10-28,57.7,50,1010.8,9.6,11.9,22.0,32.1,61,53.6,0,999.9,0,0,5,0,30,0,5,0,40,107
2012-10-28,STATEN ISLAND,7,2012,10,28,2012-10-28,57.7,50,1010.8,9.6,11.9,22.0,32.1,61,53.6,0,999.9,0,0,0,0,4,0,0,0,4,17
2012-12-30,MANHATTAN,7,2012,12,30,2012-12-30,32.4,21.1,1011.1,8.8,11.9,39.0,49.9,44.6,28.9,1.9,999.9,0,0,1,0,12,0,13,0,26,103
2012-12-30,BRONX,7,2012,12,30,2012-12-30,32.4,21.1,1011.1,8.8,11.9,39.0,49.9,44.6,28.9,1.9,999.9,0,0,0,0,14,0,6,0,20,41
2012-12-30,QUEENS,7,2012,12,30,2012-12-30,32.4,21.1,1011.1,8.8,11.9,39.0,49.9,44.6,28.9,1.9,999.9,0,0,1,0,25,0,6,0,32,90
2012-12-30,BROOKLYN,7,2012,12,30,2012-12-30,32.4,21.1,1011.1,8.8,11.9,39.0,49.9,44.6,28.9,1.9,999.9,0,0,0,0,19,0,9,0,28,101
2012-12-30,STATEN ISLAND,7,2012,12,30,2012-12-30,32.4,21.1,1011.1,8.8,11.9,39.0,49.9,44.6,28.9,1.9,999.9,0,0,0,0,4,0,1,0,5,13
2012-11-15,MANHATTAN,4,2012,11,15,2012-11-15,40.4,25,1029.7,10,5.3,21.0,27,48.2,36,0,999.9,0,0,3,0,17,0,7,0,27,121
2012-11-15,QUEENS,4,2012,11,15,2012-11-15,40.4,25,1029.7,10,5.3,21.0,27,48.2,36,0,999.9,0,0,1,0,14,0,4,0,19,140
2012-11-15,BROOKLYN,4,2012,11,15,2012-11-15,40.4,25,1029.7,10,5.3,21.0,27,48.2,36,0,999.9,0,0,7,0,20,1,17,1,44,148
2012-11-15,STATEN ISLAND,4,2012,11,15,2012-11-15,40.4,25,1029.7,10,5.3,21.0,27,48.2,36,0,999.9,0,0,0,0,5,0,3,0,8,31
2012-11-15,BRONX,4,2012,11,15,2012-11-15,40.4,25,1029.7,10,5.3,21.0,27,48.2,36,0,999.9,0,0,0,0,6,0,5,0,11,54
2012-12-22,MANHATTAN,6,2012,12,22,2012-12-22,37.4,25,998.4,10,10.6,25.1,32.1,45,33.1,0.7,999.9,0,0,1,0,6,0,2,0,9,108
2012-12-22,STATEN ISLAND,6,2012,12,22,2012-12-22,37.4,25,998.4,10,10.6,25.1,32.1,45,33.1,0.7,999.9,0,0,0,0,6,0,2,0,8,32
2012-12-22,BRONX,6,2012,12,22,2012-12-22,37.4,25,998.4,10,10.6,25.1,32.1,45,33.1,0.7,999.9,0,0,1,0,10,0,4,0,15,52
2012-12-22,QUEENS,6,2012,12,22,2012-12-22,37.4,25,998.4,10,10.6,25.1,32.1,45,33.1,0.7,999.9,0,0,0,0,29,0,8,0,37,135
2012-12-22,BROOKLYN,6,2012,12,22,2012-12-22,37.4,25,998.4,10,10.6,25.1,32.1,45,33.1,0.7,999.9,0,0,3,0,35,0,7,0,45,119
2012-12-20,BROOKLYN,4,2012,12,20,2012-12-20,39.8,29,1020.3,10,8.5,22.9,29.9,44.6,35.1,0.02,999.9,0,0,1,0,35,0,8,0,44,134
2012-12-20,QUEENS,4,2012,12,20,2012-12-20,39.8,29,1020.3,10,8.5,22.9,29.9,44.6,35.1,0.02,999.9,0,0,2,0,23,0,12,0,37,142
2012-12-20,MANHATTAN,4,2012,12,20,2012-12-20,39.8,29,1020.3,10,8.5,22.9,29.9,44.6,35.1,0.02,999.9,0,0,2,0,17,1,10,1,29,141
2012-12-20,STATEN ISLAND,4,2012,12,20,2012-12-20,39.8,29,1020.3,10,8.5,22.9,29.9,44.6,35.1,0.02,999.9,0,0,0,0,10,0,4,0,14,42
2012-12-20,BRONX,4,2012,12,20,2012-12-20,39.8,29,1020.3,10,8.5,22.9,29.9,44.6,35.1,0.02,999.9,0,0,1,0,3,0,4,0,8,41
2012-10-17,BRONX,3,2012,10,17,2012-10-17,51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,0,0,0,6,0,4,0,10,58
2012-10-17,MANHATTAN,3,2012,10,17,2012-10-17,51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,0,1,0,4,0,11,0,16,123
2012-10-17,QUEENS,3,2012,10,17,2012-10-17,51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,0,2,0,39,0,9,0,50,137
2012-10-17,BROOKLYN,3,2012,10,17,2012-10-17,51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,0,9,0,28,0,8,0,46,147
2012-10-17,STATEN ISLAND,3,2012,10,17,2012-10-17,51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,0,1,0,14,0,2,0,17,45
2012-12-08,MANHATTAN,6,2012,12,08,2012-12-08,47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,999.9,1,0,2,0,8,0,9,0,19,143
2012-12-08,BROOKLYN,6,2012,12,08,2012-12-08,47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,999.9,1,0,1,0,34,1,10,1,45,116
2012-12-08,QUEENS,6,2012,12,08,2012-12-08,47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,999.9,1,0,1,0,37,0,15,0,53,153
2012-12-08,BRONX,6,2012,12,08,2012-12-08,47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,999.9,1,0,1,0,21,0,3,0,25,55
2012-12-08,STATEN ISLAND,6,2012,12,08,2012-12-08,47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,999.9,1,0,0,0,7,0,0,0,7,30
2012-07-11,BROOKLYN,3,2012,07,11,2012-07-11,77.1,62,1019.9,10,1.9,7.0,999.9,84,64.9,0,999.9,0,0,11,0,43,0,4,0,58,149
2012-07-11,MANHATTAN,3,2012,07,11,2012-07-11,77.1,62,1019.9,10,1.9,7.0,999.9,84,64.9,0,999.9,0,0,8,0,10,0,9,0,27,117
2012-07-11,BRONX,3,2012,07,11,2012-07-11,77.1,62,1019.9,10,1.9,7.0,999.9,84,64.9,0,999.9,0,0,1,0,10,0,6,0,17,58
2012-07-11,QUEENS,3,2012,07,11,2012-07-11,77.1,62,1019.9,10,1.9,7.0,999.9,84,64.9,0,999.9,0,0,2,0,23,0,3,0,28,128
2012-07-11,STATEN ISLAND,3,2012,07,11,2012-07-11,77.1,62,1019.9,10,1.9,7.0,999.9,84,64.9,0,999.9,0,0,0,0,6,0,1,0,7,26
2012-10-16,QUEENS,2,2012,10,16,2012-10-16,55.8,42.5,1007.4,9.9,5.8,15.9,25.1,64,50,0.12,999.9,0,0,3,0,34,0,10,0,47,133
2012-10-16,BROOKLYN,2,2012,10,16,2012-10-16,55.8,42.5,1007.4,9.9,5.8,15.9,25.1,64,50,0.12,999.9,0,0,2,0,34,0,15,0,51,148
2012-10-16,MANHATTAN,2,2012,10,16,2012-10-16,55.8,42.5,1007.4,9.9,5.8,15.9,25.1,64,50,0.12,999.9,0,0,2,0,8,0,8,0,18,118
2012-10-16,STATEN ISLAND,2,2012,10,16,2012-10-16,55.8,42.5,1007.4,9.9,5.8,15.9,25.1,64,50,0.12,999.9,0,0,0,0,9,0,3,0,12,38
2012-10-16,BRONX,2,2012,10,16,2012-10-16,55.8,42.5,1007.4,9.9,5.8,15.9,25.1,64,50,0.12,999.9,0,0,0,0,12,0,6,0,18,64
2012-12-18,MANHATTAN,2,2012,12,18,2012-12-18,47.3,44.5,1000.3,5.3,7.0,12.0,22,54,42.1,0.34,999.9,0,0,3,0,6,0,12,0,21,139
2012-12-18,BROOKLYN,2,2012,12,18,2012-12-18,47.3,44.5,1000.3,5.3,7.0,12.0,22,54,42.1,0.34,999.9,0,0,2,0,20,1,12,1,34,159
2012-12-18,BRONX,2,2012,12,18,2012-12-18,47.3,44.5,1000.3,5.3,7.0,12.0,22,54,42.1,0.34,999.9,0,0,0,0,17,0,8,0,25,71
2012-12-18,QUEENS,2,2012,12,18,2012-12-18,47.3,44.5,1000.3,5.3,7.0,12.0,22,54,42.1,0.34,999.9,0,0,0,0,27,0,9,0,36,146
2012-12-18,STATEN ISLAND,2,2012,12,18,2012-12-18,47.3,44.5,1000.3,5.3,7.0,12.0,22,54,42.1,0.34,999.9,0,0,0,0,10,0,2,0,12,40
2012-10-09,STATEN ISLAND,2,2012,10,09,2012-10-09,53.8,48.5,1022.3,8.5,5.6,18.1,26,57.2,50,0.46,999.9,0,0,0,0,8,0,1,0,9,41
2012-10-09,MANHATTAN,2,2012,10,09,2012-10-09,53.8,48.5,1022.3,8.5,5.6,18.1,26,57.2,50,0.46,999.9,0,0,2,1,10,0,7,0,19,121
2012-10-09,QUEENS,2,2012,10,09,2012-10-09,53.8,48.5,1022.3,8.5,5.6,18.1,26,57.2,50,0.46,999.9,0,0,0,0,36,0,9,0,45,124
2012-10-09,BROOKLYN,2,2012,10,09,2012-10-09,53.8,48.5,1022.3,8.5,5.6,18.1,26,57.2,50,0.46,999.9,0,0,7,0,25,0,10,0,42,155
2012-10-09,BRONX,2,2012,10,09,2012-10-09,53.8,48.5,1022.3,8.5,5.6,18.1,26,57.2,50,0.46,999.9,0,0,1,0,11,0,3,0,15,48
2012-07-21,QUEENS,6,2012,07,21,2012-07-21,68.1,58.5,1018.3,9.8,4.1,12.0,999.9,77,57.9,0.43,999.9,0,0,3,1,46,0,6,0,55,136
2012-07-21,BROOKLYN,6,2012,07,21,2012-07-21,68.1,58.5,1018.3,9.8,4.1,12.0,999.9,77,57.9,0.43,999.9,0,0,6,0,21,0,7,0,34,107
2012-07-21,BRONX,6,2012,07,21,2012-07-21,68.1,58.5,1018.3,9.8,4.1,12.0,999.9,77,57.9,0.43,999.9,0,0,3,0,10,0,4,0,17,58
2012-07-21,STATEN ISLAND,6,2012,07,21,2012-07-21,68.1,58.5,1018.3,9.8,4.1,12.0,999.9,77,57.9,0.43,999.9,0,0,0,0,7,0,0,0,7,15
2012-07-21,MANHATTAN,6,2012,07,21,2012-07-21,68.1,58.5,1018.3,9.8,4.1,12.0,999.9,77,57.9,0.43,999.9,0,0,5,0,18,0,5,0,28,126
2012-11-16,BROOKLYN,5,2012,11,16,2012-11-16,41.9,29.5,1026.4,9.7,5.8,15.0,999.9,48.2,37.9,0,999.9,0,0,2,0,22,0,15,0,39,170
2012-11-16,BRONX,5,2012,11,16,2012-11-16,41.9,29.5,1026.4,9.7,5.8,15.0,999.9,48.2,37.9,0,999.9,0,0,1,0,9,0,5,0,15,72
2012-11-16,QUEENS,5,2012,11,16,2012-11-16,41.9,29.5,1026.4,9.7,5.8,15.0,999.9,48.2,37.9,0,999.9,0,0,4,0,31,0,12,0,47,155
2012-11-16,MANHATTAN,5,2012,11,16,2012-11-16,41.9,29.5,1026.4,9.7,5.8,15.0,999.9,48.2,37.9,0,999.9,0,0,0,0,8,0,3,0,11,136
2012-11-16,STATEN ISLAND,5,2012,11,16,2012-11-16,41.9,29.5,1026.4,9.7,5.8,15.0,999.9,48.2,37.9,0,999.9,0,0,0,0,7,0,1,0,8,31
2012-12-19,BROOKLYN,3,2012,12,19,2012-12-19,44,30.5,1007.4,10,9.3,25.1,34,48,41,0.07,999.9,0,0,8,0,25,0,28,0,61,161
2012-12-19,BRONX,3,2012,12,19,2012-12-19,44,30.5,1007.4,10,9.3,25.1,34,48,41,0.07,999.9,0,0,1,0,8,0,4,0,13,57
2012-12-19,MANHATTAN,3,2012,12,19,2012-12-19,44,30.5,1007.4,10,9.3,25.1,34,48,41,0.07,999.9,0,0,0,0,7,0,5,0,12,127
2012-12-19,QUEENS,3,2012,12,19,2012-12-19,44,30.5,1007.4,10,9.3,25.1,34,48,41,0.07,999.9,0,0,1,0,20,1,4,1,25,120
2012-12-19,STATEN ISLAND,3,2012,12,19,2012-12-19,44,30.5,1007.4,10,9.3,25.1,34,48,41,0.07,999.9,0,0,0,1,5,0,1,0,6,37
2012-07-01,MANHATTAN,7,2012,07,01,2012-07-01,83.6,63,1008.9,9.7,4.1,9.9,18.1,93,66,0,999.9,0,0,3,0,18,0,15,0,36,121
2012-07-01,BRONX,7,2012,07,01,2012-07-01,83.6,63,1008.9,9.7,4.1,9.9,18.1,93,66,0,999.9,0,0,2,0,12,0,1,0,15,43
2012-07-01,BROOKLYN,7,2012,07,01,2012-07-01,83.6,63,1008.9,9.7,4.1,9.9,18.1,93,66,0,999.9,0,0,4,0,34,0,11,0,49,140
2012-07-01,QUEENS,7,2012,07,01,2012-07-01,83.6,63,1008.9,9.7,4.1,9.9,18.1,93,66,0,999.9,0,0,0,0,34,0,3,0,37,118
2012-07-01,STATEN ISLAND,7,2012,07,01,2012-07-01,83.6,63,1008.9,9.7,4.1,9.9,18.1,93,66,0,999.9,0,0,0,0,9,0,0,0,9,29
2012-12-05,QUEENS,3,2012,12,05,2012-12-05,52.6,41.5,1016.3,9.1,6.3,19.0,28,57.9,39.9,0.01,999.9,0,0,1,0,24,0,6,0,31,128
2012-12-05,BROOKLYN,3,2012,12,05,2012-12-05,52.6,41.5,1016.3,9.1,6.3,19.0,28,57.9,39.9,0.01,999.9,0,0,3,0,20,0,15,0,38,126
2012-12-05,MANHATTAN,3,2012,12,05,2012-12-05,52.6,41.5,1016.3,9.1,6.3,19.0,28,57.9,39.9,0.01,999.9,0,0,5,0,12,0,8,0,25,117
2012-12-05,BRONX,3,2012,12,05,2012-12-05,52.6,41.5,1016.3,9.1,6.3,19.0,28,57.9,39.9,0.01,999.9,0,0,0,0,1,0,4,0,5,39
2012-12-05,STATEN ISLAND,3,2012,12,05,2012-12-05,52.6,41.5,1016.3,9.1,6.3,19.0,28,57.9,39.9,0.01,999.9,0,0,0,0,4,0,1,0,5,27
2012-11-13,BROOKLYN,2,2012,11,13,2012-11-13,52.4,47.5,1024.6,8.8,6.1,25.1,29.9,62.6,44.1,0.06,999.9,0,0,4,0,34,0,13,0,51,170
2012-11-13,QUEENS,2,2012,11,13,2012-11-13,52.4,47.5,1024.6,8.8,6.1,25.1,29.9,62.6,44.1,0.06,999.9,0,0,3,0,29,0,9,0,41,137
2012-11-13,MANHATTAN,2,2012,11,13,2012-11-13,52.4,47.5,1024.6,8.8,6.1,25.1,29.9,62.6,44.1,0.06,999.9,0,0,4,0,5,0,9,0,18,145
2012-11-13,BRONX,2,2012,11,13,2012-11-13,52.4,47.5,1024.6,8.8,6.1,25.1,29.9,62.6,44.1,0.06,999.9,0,0,3,0,24,0,5,0,32,52
2012-11-13,STATEN ISLAND,2,2012,11,13,2012-11-13,52.4,47.5,1024.6,8.8,6.1,25.1,29.9,62.6,44.1,0.06,999.9,0,0,1,0,6,0,2,0,9,54
2012-12-10,BROOKLYN,1,2012,12,10,2012-12-10,50.3,49.5,1011.1,2.8,5.7,19.0,26,57.9,43,0.35,999.9,1,0,4,0,20,0,17,0,41,166
2012-12-10,QUEENS,1,2012,12,10,2012-12-10,50.3,49.5,1011.1,2.8,5.7,19.0,26,57.9,43,0.35,999.9,1,0,1,0,34,0,12,0,47,158
2012-12-10,MANHATTAN,1,2012,12,10,2012-12-10,50.3,49.5,1011.1,2.8,5.7,19.0,26,57.9,43,0.35,999.9,1,0,0,0,8,0,9,0,17,111
2012-12-10,BRONX,1,2012,12,10,2012-12-10,50.3,49.5,1011.1,2.8,5.7,19.0,26,57.9,43,0.35,999.9,1,0,0,0,14,0,4,0,18,61
2012-12-10,STATEN ISLAND,1,2012,12,10,2012-12-10,50.3,49.5,1011.1,2.8,5.7,19.0,26,57.9,43,0.35,999.9,1,0,0,0,5,0,6,0,11,33
2012-10-24,BROOKLYN,3,2012,10,24,2012-10-24,57.1,53.5,1019.9,6.4,4.1,9.9,999.9,59,51.8,0.07,999.9,0,0,2,0,26,0,6,0,34,132
2012-10-24,MANHATTAN,3,2012,10,24,2012-10-24,57.1,53.5,1019.9,6.4,4.1,9.9,999.9,59,51.8,0.07,999.9,0,0,4,0,10,0,10,0,24,101
2012-10-24,BRONX,3,2012,10,24,2012-10-24,57.1,53.5,1019.9,6.4,4.1,9.9,999.9,59,51.8,0.07,999.9,0,0,0,0,6,0,2,0,8,50
2012-10-24,QUEENS,3,2012,10,24,2012-10-24,57.1,53.5,1019.9,6.4,4.1,9.9,999.9,59,51.8,0.07,999.9,0,0,1,0,20,0,7,0,28,100
2012-10-24,STATEN ISLAND,3,2012,10,24,2012-10-24,57.1,53.5,1019.9,6.4,4.1,9.9,999.9,59,51.8,0.07,999.9,0,0,0,0,8,0,1,0,9,31
2012-07-25,MANHATTAN,3,2012,07,25,2012-07-25,76.5,53.5,1009.7,10,4.2,19.0,999.9,84.9,66.9,0,999.9,0,0,5,0,12,0,10,0,27,141
2012-07-25,BROOKLYN,3,2012,07,25,2012-07-25,76.5,53.5,1009.7,10,4.2,19.0,999.9,84.9,66.9,0,999.9,0,0,6,0,29,0,9,0,44,150
2012-07-25,BRONX,3,2012,07,25,2012-07-25,76.5,53.5,1009.7,10,4.2,19.0,999.9,84.9,66.9,0,999.9,0,0,4,0,13,0,3,0,20,74
2012-07-25,QUEENS,3,2012,07,25,2012-07-25,76.5,53.5,1009.7,10,4.2,19.0,999.9,84.9,66.9,0,999.9,0,0,3,0,38,0,6,0,47,131
2012-07-25,STATEN ISLAND,3,2012,07,25,2012-07-25,76.5,53.5,1009.7,10,4.2,19.0,999.9,84.9,66.9,0,999.9,0,0,0,0,19,0,1,0,20,29
2012-09-05,QUEENS,3,2012,09,05,2012-09-05,75.2,71.5,1009.7,6.7,5.4,16.9,22.9,80.1,71.1,0.13,999.9,0,0,8,0,22,0,4,0,34,140
2012-09-05,BROOKLYN,3,2012,09,05,2012-09-05,75.2,71.5,1009.7,6.7,5.4,16.9,22.9,80.1,71.1,0.13,999.9,0,0,2,0,34,1,8,1,44,157
2012-09-05,MANHATTAN,3,2012,09,05,2012-09-05,75.2,71.5,1009.7,6.7,5.4,16.9,22.9,80.1,71.1,0.13,999.9,0,0,6,0,22,0,11,0,39,135
2012-09-05,STATEN ISLAND,3,2012,09,05,2012-09-05,75.2,71.5,1009.7,6.7,5.4,16.9,22.9,80.1,71.1,0.13,999.9,0,0,0,0,2,0,0,0,2,23
2012-09-05,BRONX,3,2012,09,05,2012-09-05,75.2,71.5,1009.7,6.7,5.4,16.9,22.9,80.1,71.1,0.13,999.9,0,0,0,0,11,0,7,0,18,57
2012-08-11,MANHATTAN,6,2012,08,11,2012-08-11,77.7,71.5,1010.2,7.8,6.9,16.9,28,87.1,71.1,1.1,999.9,0,0,3,1,10,0,7,0,20,115
2012-08-11,BROOKLYN,6,2012,08,11,2012-08-11,77.7,71.5,1010.2,7.8,6.9,16.9,28,87.1,71.1,1.1,999.9,0,0,12,0,45,0,4,0,61,130
2012-08-11,STATEN ISLAND,6,2012,08,11,2012-08-11,77.7,71.5,1010.2,7.8,6.9,16.9,28,87.1,71.1,1.1,999.9,0,0,0,0,9,0,0,0,9,19
2012-08-11,QUEENS,6,2012,08,11,2012-08-11,77.7,71.5,1010.2,7.8,6.9,16.9,28,87.1,71.1,1.1,999.9,0,0,2,0,23,0,5,0,30,101
2012-08-11,BRONX,6,2012,08,11,2012-08-11,77.7,71.5,1010.2,7.8,6.9,16.9,28,87.1,71.1,1.1,999.9,0,0,0,1,13,0,1,0,14,61
2012-10-03,MANHATTAN,3,2012,10,03,2012-10-03,65.6,64.3,1016.6,1.5,3.5,9.9,999.9,73,62.6,0.45,999.9,1,0,5,0,9,0,7,0,21,117
2012-10-03,BROOKLYN,3,2012,10,03,2012-10-03,65.6,64.3,1016.6,1.5,3.5,9.9,999.9,73,62.6,0.45,999.9,1,0,3,0,24,0,6,0,33,109
2012-10-03,QUEENS,3,2012,10,03,2012-10-03,65.6,64.3,1016.6,1.5,3.5,9.9,999.9,73,62.6,0.45,999.9,1,0,2,0,27,0,4,0,33,106
2012-10-03,BRONX,3,2012,10,03,2012-10-03,65.6,64.3,1016.6,1.5,3.5,9.9,999.9,73,62.6,0.45,999.9,1,0,0,0,9,0,7,0,16,63
2012-10-03,STATEN ISLAND,3,2012,10,03,2012-10-03,65.6,64.3,1016.6,1.5,3.5,9.9,999.9,73,62.6,0.45,999.9,1,0,0,0,3,1,0,1,3,27
2012-08-16,BROOKLYN,4,2012,08,16,2012-08-16,74,64.3,1011.9,6.7,3.1,13.0,15,84.9,66,0.15,999.9,1,0,12,0,24,0,13,0,49,150
2012-08-16,MANHATTAN,4,2012,08,16,2012-08-16,74,64.3,1011.9,6.7,3.1,13.0,15,84.9,66,0.15,999.9,1,0,6,0,10,0,6,0,22,149
2012-08-16,QUEENS,4,2012,08,16,2012-08-16,74,64.3,1011.9,6.7,3.1,13.0,15,84.9,66,0.15,999.9,1,0,1,0,34,0,4,0,39,129
2012-08-16,STATEN ISLAND,4,2012,08,16,2012-08-16,74,64.3,1011.9,6.7,3.1,13.0,15,84.9,66,0.15,999.9,1,0,1,0,9,0,2,0,12,35
2012-08-16,BRONX,4,2012,08,16,2012-08-16,74,64.3,1011.9,6.7,3.1,13.0,15,84.9,66,0.15,999.9,1,0,2,0,11,0,2,0,15,55
2012-07-05,MANHATTAN,4,2012,07,05,2012-07-05,86.7,64.3,1007.4,9.4,3.8,15.0,999.9,93.9,70,99.99,999.9,0,0,1,0,8,0,6,0,15,114
2012-07-05,QUEENS,4,2012,07,05,2012-07-05,86.7,64.3,1007.4,9.4,3.8,15.0,999.9,93.9,70,99.99,999.9,0,0,2,0,31,0,4,0,37,142
2012-07-05,BROOKLYN,4,2012,07,05,2012-07-05,86.7,64.3,1007.4,9.4,3.8,15.0,999.9,93.9,70,99.99,999.9,0,0,5,0,36,1,10,1,51,158
2012-07-05,BRONX,4,2012,07,05,2012-07-05,86.7,64.3,1007.4,9.4,3.8,15.0,999.9,93.9,70,99.99,999.9,0,0,0,0,7,0,5,0,12,62
2012-07-05,STATEN ISLAND,4,2012,07,05,2012-07-05,86.7,64.3,1007.4,9.4,3.8,15.0,999.9,93.9,70,99.99,999.9,0,0,1,0,3,0,0,0,4,27
2012-07-31,MANHATTAN,2,2012,07,31,2012-07-31,73.4,64.3,1016.7,10,3.8,14.0,999.9,80.1,60.1,0,999.9,0,0,4,0,8,0,8,0,20,123
2012-07-31,BRONX,2,2012,07,31,2012-07-31,73.4,64.3,1016.7,10,3.8,14.0,999.9,80.1,60.1,0,999.9,0,0,1,0,17,0,8,0,26,53
2012-07-31,BROOKLYN,2,2012,07,31,2012-07-31,73.4,64.3,1016.7,10,3.8,14.0,999.9,80.1,60.1,0,999.9,0,0,12,0,15,0,8,0,35,131
2012-07-31,QUEENS,2,2012,07,31,2012-07-31,73.4,64.3,1016.7,10,3.8,14.0,999.9,80.1,60.1,0,999.9,0,0,1,0,16,0,8,0,25,111
